text,label
"Nakon što se morao boriti protiv trgovaca na crnom tržištu koje je vodio Sirus , Valerian i Laureline morali su dovesti pretvarač Alphu s novom zadaćom zaštite zapovjednika Filitt tokom diplomatske misije .",1
"U svijetu u kojem postoje vile i magična bića , 16 - godišnja djevojčica Bloom ( Abigail Cowen ) počela je ići u specijalnu školu za vile u Alfei .",1
Kinnaman je sjajan u toj ulozi .,2
"I razgovarajmo o pucnjavi-bang-bangs ( znam da se zove pucnjava , ali volim ovaj izraz za nju ) .",1
The InBetween IMDB OCjena Serije : 7 / 10,1
"Žanr : Akcija , Avantura , Drama",2
"Ovo je još jedna mračna , zagonetna , ambiciozna ali i odlična Villeneuveova saga kojom je potvrdio da je reditelj kojeg ćemo zauvijek voljeti , a njegove filmove vazda spominjati i možda ovaj ne sjedne baš svakome , ali meni je sjeo , baš sjeo pa ću ga s oprezom proglasiti najboljim znanstveno-fantastičnim filmom godine i nadati se da ga neće prešišati nadolazeći naslovi .",1
Jedan u top deset najočekivanijih iz mnogih razloga .,2
"Tu je i mnoštvo predvidivih šala na račun starijih osoba , uključujući i dug niz u kojem Eva i Maddie su frustrirani govornim automatom pri pokušaju da pozovu osiguranje .",0
Film je također imao i lijepu pozadinsku muziku .,2
"Kad njen otac premine , mlada Ella se nađe na milost i nemilost svoje maćehe i njene dvije kćerke .",0
Ima i puno golotinje .,1
"Dakle , ovdje idemo .",1
"Bilo je malo ljubavnih scena , a jedna od njih je bila izričito eksplicitna .",1
Postojao je element romantike i malo jednostavnih obrata koje bi trebalo biti dovoljno lako pogoditi .,1
"Npr . jedan od projekata ekipe koja stoji iza ovog filma je ‘ Matrix ’ i on nikako ne može biti za dječicu , dok je ovaj očito namjenjen mlađoj publici , jer ne samo da nosi simpatične likove , nego je lakomislen , predvidljiv i pun klišea i samim time smatram da ga jedna zrela i razumna osoba ne može tek tako progutati i svariti te gledati na ‘ Jupiter u usponu ’ kao na kvalitetan film pun obrta , dobre akcije i zanimljivih scena .",0
U kinima od :,1
Datum izlaska : 07.02.2020 ( svjetska premijera ),1
"Dok se neki od aktera ovog filma zaista ne mogu požaliti na svoje karijere , za druge , koje više pamtimo kao glumce B kategorije , npr . Dolph Lundgren-a ili Van Damme-a , ovo je bila idealna prilika da zaigraju u filmu visoke produkcije .",2
Akcija se ne prestaje dešavati i fantastični smrtni slučajevi .,0
Ima dobrih dječijih filmova koji su toliko dobri da ih stariji vole i zakivaju u zvijezde .,2
Ne smijete da propustite scene .,1
"On je vrlo zanimljiv tip , a Harner je velik u ulozi .",2
Ocjena : 3.5 / 5,1
Godina : 2017,1
Onda biste zasigurno mogli uživati u ovom filmu .,2
Reditelj filma je Paul Tibtt koji je ujedno i reditelj svega ostalog vezanog za ovaj crtać .,1
Ono što mi je isto tako zasmetalo je nevjerovatno loša gluma .,0
"Jednostavno , kako je došao , tako je flm i prošao .",0
Ne mogu se zabavljati nečim što sam vidio mnogo puta ranije .,0
"Glavne uloge : George Clooney , Britt Robertson , Judy Greer",1
"Na mnogo načina , druga sezona se osjeća malo bolje u smislu šetnje kroz 6 epizoda i počinje s doslovnim praskom .",2
"Producent : Max Hurwitz ( screenplay by ) , Arash Amel",1
"Žanr Animirani , Komedija , Obiteljski",1
iBoy 2017 je Sci-Fi akcioni film o dječaku koji je srednja škola koji razvija jedinstvene ovlasti nakon sto se probudi iz kome s dijelovima njegovog mobitela ugrađenim u mozgu .,1
Na njegovo mesto dolazi Maggie Chan ( Yu Nan ) takodje Kineskinja .,1
IMDB ocjena serije : 8 / 10,1
Jedna vrijedna provjera ako ste zainteresirani saznati više o podrijetlu azijske kuhinje .,1
koja je prethodno bila s Jaegerovim timom .,1
Datum izlaska : 2 September 2016 ( USA ),1
Mozete pogledati i naše Recenzije Serija,1
Uglavnom su akcije bile prikazane usporeno ili putem CCTV snimanja .,1
Datum izlaska : 21 .,1
Prijetnje ” s onoga svijeta ” koja prijeti da uništi čitav svijet i to sve kada se pojavi njegov pravi otac .,0
"I najkasnije kada eksperimenti započnu , Owen i Annie u svojoj mašti iskuse apsurdnu avanturu , zabava ne poznaje granice .",1
Sezona 1 “ The Defenders ” je pakao zabavne serije .,1
"Došlo je do nekih akcija u kojima su prikazane sposobnosti mutanata , ali se osjeća samo kao pozadina .",1
"koji se pretvorio u auto , kako bi izbjegao zarobljavanje od strane Decepticons .",1
Trailer :,1
IMDB Ocjena Filma : 8.0 / 10,1
Iz toga proizlazi da Silvestrijeva muzika ukratko ima svoje prepoznatljive osobine koje autor ne napušta i služi kao njegova kognitivna značajka .,1
Datum izlaska : 15 .,1
Mislim da je ovo najskromnije i najjednostavnije kako mogu opisati rad i djelo Tim Burtona .,2
"Lyra nastupa na scenu i puca u Krennica okrznuvši mu rame , a za uzvrat prima smrtonosni hitac.Moglo se već pretpostaviti da će nastupiti takav klišej gdje je obitelj razorena tako da majka umire , otac je uhvaćen a kćer uspješno skrivena tako da je ne mogu naci .",1
Ocjena 5 / 10,1
Ocjena : 5 / 10,1
"Reditelj filma je novo ime u svijetu filma , a riječ je o ruskom reditelju Ilyi Naishulleru .",1
Radnja se odvija 1941 godine kad je nacistička Njemačka osvojila V . Britaniju .,1
"” The Martian ” , ‘ The Walk ” ili ” Spectre ” ?",1
"T ’ Challa bi bio okrunjen novim kraljem iznenađujuće vrlo napredne tehnologije Wakande , koja se prema spoljašnjem svetu samo činila kao mala siromašna afrička zemlja .",1
"Pomaže u stvaranju napetosti , dodaje malo dodatnih emocija , i to je samo u cijelosti dobro sastavljeno .",2
Manjak godina nije isprika za amatersku glumu .,1
Ova sezona je pristojno primljena .,2
Redatelj : Jon Amiel,1
"Prvi dio – u kome se gledatelji upoznaju sa svijetom i likovima – je previše razvučen i scene se ponekad ponavljaju , čak i onda kada to – za razliku od prikaza toga da “ domaćini ” moraju tisuće puta prolaziti scenarij Beskrajnog dana – nije baš najopravdanije .",0
"Dalje imamo Jamesa Callisa kao Alucarda , Dracula , poluvilaškog sina .",1
Trajanje filma : 01 : 56 : 00,1
"I njezina djeca , tinejdžeri Tylera ( Connor Jessup – TV serija Falling Skies itd . )",1
Trajanje filma : 01 : 29 : 00,1
"Dakle , ako biste željeli vidjeti ovu vrstu dramskog horor filma onda ovo sigurno vrijedi probati .",2
Mangold uspijeva stvoriti konkretan karakter s emocijama i ličnosti .,2
"Žanr : Krimi , Drama",1
"Domaćini su postavljeni s unaprijed definiranim pripovijedanjem koje im omogućuje da uvijek igraju svoju karakterizaciju sve dok se njihova priča ne završi , s tolerantnim odstupanjem ovisno o njihovoj interakciji .",1
"Jonas Taylor ( Jason Statham – The Fate of the Furious , Crank itd . )",1
"The Missing prve sezone je često izuzetno srceparajuće , alo ove sezone vise voli da završi u vise tradicionalnih priča kriminala nego iscrpne tuge .",1
Sve u svemu ovo je bio film isključivo za zabavu .,2
"Jonathan Nolan , koji je zajedno sa suprugom Lisom Joy osmislio seriju , je imao i lagan i težak zadatak .",1
Također je bilo lomljenja četvrtog zida kod njega zbog čega se humor isticao .,2
Nisam mogao odgovoriti na ova pitanja dok ga nisam konačno pogledao .,1
"Siromašni fanovi supeherojskih filmova koji ga nisu mogli pogledati u kinu i studenti koji prate filmove ali radije bi da sačuvaju malo para za hranu nego da ih potroše na kartu , imali su sreće da relativno kvalitetna snimka filma procuri na internet .",2
"Nije prvi put da gledam neku mini-seriju ; ” And Then There Were None ” je bio moj prvi susret sa ovom vrstom tv-projekta , a riječ je o najnovijoj ekranizaciji krimi romana Agate Kristi ” Deset malih crnaca ” .",1
"Geneva Robertson-Dworet , Roy Thomas",1
"Ta sloboda proteže se i na Gargamela , te njegovog mačka Azraela , što cijeli dojam čini mnogo boljim .",2
"Čudovište je spektakularno kad se pojavi , ali Kong je taj koji ima potpuno razvijeni luk .",2
"Nakon što su se okupili , braća i sestre koji su bili obučeni za spašavanje svijeta moraju djelovati brzo , kao nakon ponovnog pojavljivanja Petog broja ( Aidan Gallagher ) koji ih upozorava da svijet ima samo osam dana da živi prije nego što dođe kraj .",1
"Reditelj filma je Dave Green , kojem je ovo rediteljski debi u dugometražnim filmovima .",1
"Nepažljivi gledatelj će možda to i propustiti , ali preporučam da na kraju filma ponovo odvrtite i tu početnu scenu .",1
"U to je vrijeme prvi put naučila igrati šah od domara gospodina Shaibela ( Bill Camp – mini serija The Outsider , Molly ’ s Game itd .",1
Hrvatska 29.03.2018 .,1
Ocjena : 5 / 10,1
"Međutim , ne mislim da je ova serija za opću publiku .",1
"Kada vidite veliku strast kod nekoga jednostavno ga je nemoguće ne voljeti , posebno kada je u pitanju neko ko je u isto vrijeme i ne snalazi u “ normalnom ” svijetu .",2
Redatelj : Brett Ratner,1
"Pa definitivno smo mogli imati nekoga drugog , jer on je prošle godine bio u svemiru , zaglavljen naravno , samo što je uprskao priliku da se vrati ( aludiram na Interstellar ) tako da nam je trebala biti pružena prilika da nekog drugog gledamo u ulozi astronauta koji tri godine i više pokušava opstati na nenasljenoj planeti .",0
"Nju tumači supruga ( nevjenčana ) Tim Burtona , Helena Bonham Carter .",1
"Dosadan je , dakle i zato je i loš a sva moguća akcija i neki dobri trenuci , strpani su u zadnjoj trećini filma .",0
"I bez obzira koliko sam , nakon što se film završio , razmišljao o njemu , prevrtao po glavi neka pitanja i odgovore , opet mislim da nemam bogat fond riječi u bosanskom jeziku da iskažem inovativnost ovog filma i prelijepo iskustvo koje sam doživio , gledajući ga .",2
"Kao i prije , Elite sezona 2 se estetski uvelike oslanja na sporo snimanje i brze izmjene tijekom nekih intenzivnijih trenutaka .",1
Potpuno strašni i nevjerojatni !,2
"Drugdje u glumačkoj postavi , Washington je cool i samopouzdan kao glavni junak , noseći film i demonstrirajući svoje vodeće ljude kako se kockaju .",2
IMDB Ocjena Serije :,1
A što bi bila Tu Sigu uloga ?,1
Ta je epizoda osigurala zanimljivo otvaranje i upoznavanje nekolicine likova .,2
"Uz žanrovske aspekte , Nolan ubacuje emocionalni niz u Tenet , dok glavni junak pomaže Satorovoj supruzi Kat ( Elizabeth Debicki ) da pobjegne od nasilnog braka .",1
Ubacivanjem nekih od tzv . horor trenutaka u film .,1
"Major Valerian ( Dane DeHaan – The Amazing Spider-Man 2 , Life etc ) i njegov partner narednika Laureline ( Cara Delevingne – Paper Towns and as the enchantress in Suicide Squad etc ) bili su dva posebna agenta ljudi .",1
Ocjena Serije 4 / 5,1
"Dakle , činjenica da su Rusi učinili četvrti nastavak Snježne kraljice uopće nije tako loša .",2
"Međutim , Ward je bio vrlo skeptičan i sumnjao je u Dannya kao prijevaru koji je imao financijski motiv .",0
"Nakon malo vremena na ekranu će se pojaviti ogromni Kong , koji će vas svojim vizualnim izgledom zaista ostaviti bez daha .",2
Redatelj : Rupert Wyatt,1
u kvantnom području .,1
"Zapanjio sam se koliko je dobra bila njezina izvedba , što me uvjerilo da je Anya Taylor-Joy njena veća ( i kasnije zrela ) verzija .",2
Film je nedavno izašao u kina i već obara rekorde zarada te će vjerovatno biti jedan od možda pet filmova koji će ove godine prevaliti cifru od milijardu dolara .,2
Datum izlaska : 26 June 2015 ( USA ),1
"Ima jako dobru parcelu , stvarno dobre likove , izvrsne izvedbe , sjajnu muziku i izvrsno usmjeravanje / kinematografiju / akciju / efekte .",2
A Dockery je sjajna u ulozi .,1
"Narednik vježbe u Fort Salemu bio je vrlo čvrsta , bez kompromisa Anacostia Quartermaine ( Demetria McKinney . )",1
Ovaj film nastavlja tamo gdje je onaj iz 2011 . stao .,1
Redatelj : Ramin Bahrani,1
Krug je više zanimljiv pogled na uspon jedinstvene snage među svijetom i manje zanimljiv film o tehnologiji koja i dalje obuhvaća sve aspekte našeg života .,2
"Film je ispričan nakon događaja Transformers : Age of Extinction , gdje je Cade Yeager ( Mark Wahlberg – The Departed , Ted , Deepwater Horizon etc ) pomogao autorobotima u potrazi za novo zloglašenim vojnicima TRF ( Transformers Reaction Force ) .",1
"S druge strane je relativno jednostavnu priču u trajanju od sat i pol vremena trebalo rastegnuti na najmanje 10 - 12 sati , ubaciti malo “ jače ” likove , intrigantnije podzaplete , i “ dublje ” sadržaje , i sve to uz završnicu koja bi od svega načinila kakvu-takvu zaokruženu cjelinu , a istovremeno pružila i cliffhanger dovoljno za drugu sezonu .",1
Trajanje filma : 01 : 47 : 00,1
"Ocjena na IMDb.com mu je solidnih 7,5 / 10 a na Tomatoesima odličnih 82% .",1
"Osim toga , kraj je bio prilično iznenađenje i po mom mišljenju bio je najbolji dio filma , čak i ako na jedno ili dva pitanja ostanemo bez odgovora .",2
"Pošto sumnjam da ste u potrazi za ovakvim filmom u ovim danima , onda meni ne preostaje ništa drugo nego da vam preporučim gledanje ovog filma uz malog brata , sestru , sina , kćerku ili malog rođaka koji bi se smirio na sat i po uz puno šarenilosti i simpatičnih dosjetki .",2
na istraživanje mogući mutagen u močvari koji bi mogao ugroziti Močvaru .,0
Ocjena 6 / 10,1
"Dakle , ako tražite seriju o potrazi za blagom s nekoliko zavoja i više se fokusirate na akcije , onda bi vas ovo vjerojatno moglo zadovoljiti .",2
Ona je uspjela prikazati snažnu osobnost i njezin razvoj karaktera je bio prilično dobar .,2
Siječanj 2016 .,1
"A onda ima ovakvih , kao što su ‘ Nindža kornjače ” modernog doba .",1
"Bližila nam se jedna nova franšiza sa prokleto zanimljivom premisom , sa nevjerovatnom najavom i sa podgrijavanjem našeg nestrpljenja .",2
"Očigledno je tada publika htjela vidjeti kako zvijezde popout Stallonea , Arnolda , Rourkea zajedno rasturaju i prave lom .",1
"Producent : Chad St . John , Stephen Hamel (",1
Njemačka serija koju sam gledao i moram reći da ih jako volim .,2
92% mu je ocjena na Tomatoesu .,2
"Zadatak mu je razotkriti tajnu Algoritma , oružje iz budućnosti poslano natrag kako bi izbrisalo prošlost .",1
"U smislu posebnih efekata filma , mislim da je bio iznenađujuće dobar za film bez vrlo visokog proračuna .",2
Hrvatska –,1
To nikako nije bilo dobro .,0
"još uvijek živ , Lincoln je sve napustio u SAD-u i pokušao tražiti brata koji se činio da je u zatvoru u Jemenu .",1
"Kasnije će se otkriti da je Michael doista bio u tom zatvoru i da se sprijateljio s još jednim zatvorenikom kojeg je nazvao Whip ( Augustus Prew – Tajna mjesečevih , Pure Genius TV serije itd . )",1
Svibanj 2015 .,1
"Glavne uloge : Alistair Abell , Iris Apatow , Sugar Lyn Beard",1
Lt .,1
"I to nije bio konvencionalni film Marvel-a , jer je obično izvorna priča napravljena prije nego što se superheroj pojavio u drugim filmovima .",1
Trajanje filma : 01 : 59 : 00,1
"Sam Mendes je reditelj filma poznat po klasicima tipa ‘ American Beauty ’ , ‘ Jarhead ’ , ‘ Put oslobođenja ” , ” Skyfall ’ i ” Away We Go ’ .",1
Početna pozicija “ YOUR HONOR ” nije osobito originalna .,0
"Tri majke / prijatelja sastoji se od Reese Witherspoon je Madeline , Nicole Kidman je Celeste i Shailene Woodley je Jane .",1
Trajanje filma : 01 : 57 : 00,1
Ako ste mislili da su budući dani za mutante prošlost .,1
Ocjena : 5 / 10,1
"Prostije rečeno , dužina filma čini da nam radnja sa početka ostaje u mutnom sećanju i samim time nedostupna da bi na nju primenili zaključak .",1
I nije trebalo dugo da tajnovitost i magija počnu s prvim pronađenim ključem .,2
"Universal je prije objavljivanja knjige omogućio filmska prava , a čak je i IT helmeru Andyu Muschiettiju dodao da se u jednom trenutku usmjerava .",2
"Kad smo posljednji put vidjeli Mariusa ( Giovanni Ribisi ) , našao se u malom kraku .",1
"Žanr : Dokumentarna , Komedija | Recenzije Serija",1
IMDB ocjena serije : 7 / 10,1
"Westworld , koji se velikim dijelom reklamirao i kao svojevrsna zamjena za Igru prijestolja , HBO-vu zlatnu koku koja , usprkos megapopularnosti , ima daleko manje epizoda ispred nego iza sebe , je svoj začetak imao prije nepunih pola stoljeća kao cjelovečernji film nastao upravo u produkciji MGM-a .",1
Srbija –,1
"Glavne uloge : Natasha Lyonne , Charlie Barnett , Greta Lee",1
"Pogledajte samo kako je lik pukovnika Clivea Ventora , kojeg glumi Gibson , navodno glavna meta pustolovine koju glavni lik poduzima , ali zatim izvršava sa završnom scenom koja je daleko od impresivne .",0
Srbija 29.03.2018 .,1
"Priča prati trinaestogodišnjeg odmetnika Rikija , koji završava na nekom zabačenom selu kod dvoje starijih supružnika , pošto su ga tu smjestili socijalna služba i popravni dom .",0
"Dao nam je prilično potpunu priču o tome kako je Vers postala Kapetanica Marvel , pa čak i priča o Osvetnicima .",1
